Landscape,ForestCover,Point,Forest300,Dist,coffee300,Branch,BranchReplicate,TotalFruits,CBB,Sub_Fruto,Bean,BeanSize,BeanDamage,BeanDamage_Percentage,Adults,Brood,id
P27,29,10,12.31,18.03,76.49,T,T2,58,9,2,b,8,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,3,a,9,4,44.44444444,1,1,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,3,b,9,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,4,a,9,3,33.33333333,1,1,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,4,b,9,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,5,a,11,11,100,4,1,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,5,b,11,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,6,a,10,10,100,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,6,b,10,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,7,a,10,6,60,1,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,7,b,10,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,8,a,10,2,20,1,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,8,b,10,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,9,a,10,3,30,1,1,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T2,58,9,9,b,10,0,0,0,0,P27_10_T2
P27,29,10,12.31,18.03,76.49,T,T3,21,1,1,a,9,3,33.33333333,1,1,P27_10_T3
P27,29,10,12.31,18.03,76.49,T,T3,21,1,1,b,9,0,0,0,0,P27_10_T3
P27,29,10,12.31,18.03,76.49,T,T4,20,1,1,a,10,4,40,1,1,P27_10_T4
P27,29,10,12.31,18.03,76.49,T,T4,20,1,1,b,10,0,0,0,0,P27_10_T4
P27,29,10,12.31,18.03,76.49,T,T5,24,1,1,a,9,3,33.33333333,1,1,P27_10_T5
P27,29,10,12.31,18.03,76.49,T,T5,24,1,1,b,9,0,0,0,0,P27_10_T5
P27,29,10,12.31,18.03,76.49,T,T6,18,2,1,a,8,0,0,1,0,P27_10_T6
P27,29,10,12.31,18.03,76.49,T,T6,18,2,1,b,8,0,0,0,0,P27_10_T6
P27,29,10,12.31,18.03,76.49,T,T6,18,2,2,a,10,10,100,1,1,P27_10_T6
P27,29,10,12.31,18.03,76.49,T,T6,18,2,2,b,10,0,0,0,0,P27_10_T6
P27,29,10,12.31,18.03,76.49,T,T7,27,4,1,a,11,11,100,1,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T7,27,4,1,b,11,0,0,0,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T7,27,4,2,a,9,0,0,0,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T7,27,4,2,b,9,0,0,0,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T7,27,4,3,a,9,9,100,1,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T7,27,4,3,b,9,0,0,0,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T7,27,4,4,a,10,2,20,1,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T7,27,4,4,b,10,0,0,0,0,P27_10_T7
P27,29,10,12.31,18.03,76.49,T,T8,20,3,1,a,11,4,36.36363636,1,1,P27_10_T8
P27,29,10,12.31,18.03,76.49,T,T8,20,3,1,b,11,0,0,0,0,P27_10_T8
P27,29,10,12.31,18.03,76.49,T,T8,20,3,2,a,11,1,9.090909091,1,0,P27_10_T8
P27,29,10,12.31,18.03,76.49,T,T8,20,3,2,b,11,0,0,0,0,P27_10_T8
P27,29,10,12.31,18.03,76.49,T,T8,20,3,3,a,9,9,100,0,0,P27_10_T8
P27,29,10,12.31,18.03,76.49,T,T8,20,3,3,b,9,0,0,0,0,P27_10_T8
P27,29,10,12.31,18.03,76.49,T,T9,55,19,1,a,10,3,30,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,1,b,10,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,2,a,12,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,2,b,12,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,3,a,10,4,40,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,3,b,10,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,4,a,10,3,30,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,4,b,10,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,5,a,12,7,58.33333333,2,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,5,b,12,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,6,a,12,6,50,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,6,b,12,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,7,a,11,3,27.27272727,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,7,b,11,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,8,a,10,3,30,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,8,b,10,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,9,a,10,3,30,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,9,b,10,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,10,a,11,5,45.45454545,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,10,b,11,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,11,a,10.5,4,38.0952381,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,11,b,10.5,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,12,a,9,7,77.77777778,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,12,b,9,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,13,a,11,4,36.36363636,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,13,b,11,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,14,a,11,11,100,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,14,b,11,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,15,a,11,5,45.45454545,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,15,b,11,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,16,a,10,5,50,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,16,b,10,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,17,a,11,3,27.27272727,1,1,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,17,b,11,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,18,a,10,2,20,1,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,18,b,10,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,19,a,9,4,44.44444444,1,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T9,55,19,19,b,9,0,0,0,0,P27_10_T9
P27,29,10,12.31,18.03,76.49,T,T10,64,21,1,a,10,4,40,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,1,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,2,a,10,2,20,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,2,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,3,a,9,9,100,4,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,3,b,9,1,11.11111111,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,4,a,8,2,25,1,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,4,b,8,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,5,a,11,3,27.27272727,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,5,b,11,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,6,a,9,5,55.55555556,0,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,6,b,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,7,a,9,2,22.22222222,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,7,b,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,8,a,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,8,b,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,9,a,10,1,10,1,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,9,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,10,a,9,4,44.44444444,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,10,b,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,11,a,10,2,20,1,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,11,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,12,a,10,2,20,0,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,12,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,13,a,9,5,55.55555556,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,13,b,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,14,a,10,6,60,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,14,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,15,a,11,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,15,b,11,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,16,a,11,11,100,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,16,b,11,4,36.36363636,0,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,17,a,10,4,40,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,17,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,18,a,9,5,55.55555556,1,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,18,b,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,19,a,9,4,44.44444444,0,1,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,19,b,9,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,20,a,10,2,20,1,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,T,T10,64,21,20,b,10,0,0,0,0,P27_10_T10
P27,29,10,12.31,18.03,76.49,C,C1,37,5,1,a,11,4,36.36363636,1,1,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,1,b,11,0,0,0,0,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,2,a,10,4,40,1,1,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,2,b,10,0,0,0,0,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,3,a,11,3,27.27272727,1,0,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,3,b,11,0,0,0,0,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,4,a,10,4,40,1,1,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,4,b,10,0,0,0,0,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,5,a,11,2,18.18181818,1,0,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C1,37,5,5,b,11,0,0,0,0,P27_10_C1
P27,29,10,12.31,18.03,76.49,C,C2,33,17,1,a,9,2,22.22222222,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,1,b,9,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,2,a,10,4,40,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,2,b,10,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,3,a,9,4,44.44444444,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,3,b,9,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,4,a,10,3,30,0,1,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,4,b,10,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,5,a,10,1,10,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,5,b,10,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,6,a,10,3,30,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,6,b,10,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,7,a,10,1,10,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,7,b,10,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,8,a,10,3,30,1,1,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,8,b,10,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,9,a,10.5,4,38.0952381,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,9,b,10.5,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,10,a,10,5,50,1,1,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,10,b,10,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,11,a,9,5,55.55555556,1,1,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,11,b,9,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,12,a,5,3,60,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,12,b,5,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,13,a,9,1,11.11111111,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,13,b,9,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,14,a,9,3,33.33333333,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,14,b,9,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,15,a,9,0,0,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,15,b,9,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,16,a,8,4,50,1,1,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,16,b,8,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,17,a,8,1,12.5,1,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C2,33,17,17,b,8,0,0,0,0,P27_10_C2
P27,29,10,12.31,18.03,76.49,C,C3,43,13,1,a,10,2,20,1,1,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,1,b,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,2,a,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,2,b,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,3,a,11,11,100,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,3,b,10.5,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,4,a,10,5,50,1,1,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,4,b,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,5,a,10,7,70,1,1,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,5,b,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,6,a,10,2,20,1,1,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,6,b,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,7,a,9,4,44.44444444,1,1,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,7,b,9,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,8,a,11,7,63.63636364,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,8,b,11,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,9,a,11,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,9,b,11,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,10,a,9,2,22.22222222,1,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,10,b,9,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,11,a,12,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,11,b,12,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,12,a,10,1,10,1,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,12,b,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,13,a,10,3,30,1,1,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C3,43,13,13,b,10,0,0,0,0,P27_10_C3
P27,29,10,12.31,18.03,76.49,C,C4,22,9,1,a,10,4,40,1,1,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,1,b,10,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,2,a,9,5,55.55555556,1,1,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,2,b,9,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,3,a,11,4,36.36363636,1,1,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,3,b,11,3,27.27272727,1,1,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,4,a,10,4,40,1,1,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,4,b,10,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,5,a,10,5,50,1,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,5,b,10,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,6,a,8,1,12.5,1,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,6,b,8,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,7,a,9,2,22.22222222,1,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,7,b,9,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,8,a,9,4,44.44444444,1,1,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,8,b,9,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,9,a,9,3,33.33333333,1,1,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C4,22,9,9,b,9,0,0,0,0,P27_10_C4
P27,29,10,12.31,18.03,76.49,C,C5,20,1,1,a,9,2,22.22222222,1,0,P27_10_C5
P27,29,10,12.31,18.03,76.49,C,C5,20,1,1,b,9,0,0,0,0,P27_10_C5
P27,29,10,12.31,18.03,76.49,C,C6,17,6,1,a,12,2,16.66666667,1,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,1,b,12,0,0,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,2,a,10,2,20,1,1,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,2,b,10,0,0,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,3,a,8,5,62.5,1,1,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,3,b,8,0,0,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,4,a,10,10,100,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,4,b,10,0,0,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,5,a,6,0,0,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,5,b,6,0,0,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,6,a,9,3,33.33333333,1,1,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C6,17,6,6,b,9,0,0,0,0,P27_10_C6
P27,29,10,12.31,18.03,76.49,C,C8,22,5,1,a,10,7,70,1,1,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,1,b,10,0,0,0,0,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,2,a,11,3,27.27272727,1,1,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,2,b,11,0,0,0,0,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,3,a,10,8,80,1,1,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,3,b,10,0,0,0,0,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,4,a,12,5,41.66666667,1,1,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,4,b,12,0,0,0,0,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,5,a,11,1,9.090909091,1,0,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C8,22,5,5,b,11,0,0,0,0,P27_10_C8
P27,29,10,12.31,18.03,76.49,C,C9,25,14,1,a,11,0,0,1,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,1,b,11,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,2,a,11,2,18.18181818,1,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,2,b,11,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,3,a,10,3,30,1,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,3,b,10,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,4,a,11,1,9.090909091,1,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,4,b,11,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,5,a,10,5,50,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,5,b,10,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,6,a,11,1,9.090909091,1,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,6,b,11,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,7,a,10,5,50,0,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,7,b,10,3,30,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,8,a,10,3,30,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,8,b,10,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,9,a,10,1,10,1,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,9,b,10,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,10,a,9,3,33.33333333,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,10,b,9,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,11,a,10,6,60,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,11,b,10,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,12,a,10,4,40,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,12,b,10,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,13,a,11,5,45.45454545,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,13,b,11,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,14,a,9,3,33.33333333,1,1,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C9,25,14,14,b,9,0,0,0,0,P27_10_C9
P27,29,10,12.31,18.03,76.49,C,C10,20,7,1,a,11,7,63.63636364,1,1,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,1,b,11,0,0,0,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,2,a,8,0,0,0,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,2,b,8,0,0,0,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,3,a,10,2,20,1,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,3,b,10,0,0,0,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,4,a,10,3,30,1,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,4,b,10,0,0,0,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,5,a,11,1,9.090909091,1,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,5,b,11,0,0,0,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,6,a,10,3,30,1,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,6,b,10,0,0,0,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,7,a,8,1,12.5,1,0,P27_10_C10
P27,29,10,12.31,18.03,76.49,C,C10,20,7,7,b,8,0,0,0,0,P27_10_C10
P27,29,30,25.42,25,72,T,T1,48,9,1,a,11,11,100,1,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,1,b,11,11,100,0,0,P27_30_T1
